id,total_rent,living_space,rooms,age,floor,zipcode,city,district,has_balcony,has_kitchen,has_cellar,has_elevator,needs_wbs
105925706,348.94,32.6,1.0,31,10,12689,Berlin,Marzahn (Marzahn),False,False,False,True,False
105925929,2090.0,210.0,3.0,118,None,13125,Berlin,None,True,True,False,False,False
105925977,845.0,74.0,2.0,109,4,13351,Berlin,Wedding (Wedding),False,False,True,True,False
105926099,1079.0,87.0,3.0,118,3,10247,Berlin,Friedrichshain (Friedrichshain),False,False,False,False,False
105926279,690.0,55.4,2.0,38,1,12555,Berlin,Köpenick (Köpenick),True,True,False,False,False
105926294,789.0,59.0,2.0,16,4,10405,Berlin,Prenzlauer Berg (Prenzlauer Berg),True,True,False,True,False
105926467,619.0,40.0,2.0,118,2,10961,Berlin,Kreuzberg (Kreuzberg),False,False,False,False,False
105926667,689.61,33.0,1.0,104,2,10245,Berlin,None,False,True,False,False,False
105926676,4125.0,185.0,5.0,108,1,10625,Berlin,None,True,True,True,True,False
105926869,835.0,89.04,2.2,49,13,13439,Berlin,Wittenau (Reinickendorf),True,False,False,True,False
105926880,479.0,34.34,1.0,41,3,12681,Berlin,None,False,False,False,True,False
105927570,1338.25,75.0,3.0,104,1,10243,Berlin,None,True,True,False,False,False
105927965,1249.7,70.0,2.0,104,2,10243,Berlin,None,True,True,False,False,False
105927991,607.77,51.19,2.0,88,0,12359,Berlin,Britz (Neukölln),True,False,True,False,False
105928038,745.98,57.8,2.0,88,2,13407,Berlin,Reinickendorf (Reinickendorf),True,False,True,False,False
105928043,695.7,71.0,3.0,32,2,12627,Berlin,Hellersdorf (Hellersdorf),True,False,True,False,False
105928044,679.07,68.42,3.0,32,4,12627,Berlin,Hellersdorf (Hellersdorf),True,False,True,False,False
105928054,521.54,40.12,1.0,52,9,13589,Berlin,Spandau (Spandau),True,False,True,True,False
105928057,845.41,74.98,4.0,36,10,12687,Berlin,Marzahn (Marzahn),False,False,False,True,False
105928184,895.0,73.0,3.0,None,4,13409,Berlin,Reinickendorf (Reinickendorf),True,False,True,False,False
105928568,1344.0,74.03,3.0,58,3,10789,Berlin,Charlottenburg (Charlottenburg),True,True,False,True,False
105929011,914.68,51.86,2.0,114,1,13347,Berlin,None,False,True,False,False,False
105929207,914.55,52.19,2.0,114,2,13347,Berlin,None,False,True,False,False,False
105929256,728.65,81.9,3.0,85,1,13055,Berlin,Alt-Hohenschönhausen (Hohenschönhausen),True,False,False,False,False
105929258,470.51,38.62,1.0,85,3,13055,Berlin,Alt-Hohenschönhausen (Hohenschönhausen),True,False,False,False,True
105929259,423.26,37.37,1.0,85,3,13055,Berlin,Alt-Hohenschönhausen (Hohenschönhausen),True,False,False,False,True
105929260,461.07,47.89,1.5,85,3,13055,Berlin,Alt-Hohenschönhausen (Hohenschönhausen),False,False,False,False,True
105929261,449.28,48.0,1.5,85,3,13055,Berlin,Alt-Hohenschönhausen (Hohenschönhausen),True,False,False,False,True
105929263,475.05,47.82,1.5,85,1,13055,Berlin,Alt-Hohenschönhausen (Hohenschönhausen),True,False,False,False,True
105929301,914.68,53.67,2.0,114,5,13347,Berlin,None,False,True,False,False,False
105929537,1895.0,115.0,4.0,114,1,12045,Berlin,Neukölln (Neukölln),True,True,False,False,False
105929562,4783.0,313.0,5.0,134,1,14109,Berlin,Wannsee (Zehlendorf),True,True,False,False,False
105929582,1199.0,67.58,3.0,53,1,10713,Berlin,Wilmersdorf (Wilmersdorf),False,False,False,False,False
105929661,370.55,32.58,1.0,29,None,12619,Berlin,Kaulsdorf (Hellersdorf),False,False,False,False,False
105929965,686.0,43.75,1.0,100,0,10589,Berlin,Charlottenburg (Charlottenburg),False,False,False,False,False
105930131,944.0,52.1,2.0,113,0,10967,Berlin,Kreuzberg (Kreuzberg),False,False,False,False,False
105930308,530.0,47.94,1.5,84,1,12489,Berlin,None,True,False,True,False,False
105930387,1155.0,80.17,3.0,64,3,10779,Berlin-Schöneberg,Schöneberg (Schöneberg),True,True,True,False,False
105930416,1150.0,78.07,3.0,None,3,10997,Berlin,Kreuzberg (Kreuzberg),True,True,False,False,False
105930730,1497.0,46.0,2.0,None,1,10435,Berlin,Prenzlauer Berg (Prenzlauer Berg),True,True,True,True,False
105930835,956.08,67.77,2.5,90,2,12099,Berlin,Tempelhof (Tempelhof),False,False,False,False,False
105930846,992.0,67.77,2.5,90,2,12099,Berlin,Tempelhof (Tempelhof),False,False,False,False,False
105930907,835.0,46.14,1.0,113,4,10967,Berlin,Kreuzberg (Kreuzberg),False,False,False,False,False
105931304,560.0,38.0,1.0,None,2,12051,Berlin,Neukölln (Neukölln),True,True,True,False,False
105931993,747.0,77.17,2.5,45,1,12309,Berlin,Lichtenrade (Tempelhof),True,True,True,True,False
105931994,626.36,57.37,2.0,26,1,12355,Berlin,Rudow (Neukölln),True,True,True,False,True
105932236,527.0,37.03,1.0,34,2,13051,Berlin,Neu-Hohenschönhausen (Hohenschönhausen),True,True,True,True,False
105938291,831.32,78.83,3.0,82,3,12459,Berlin,Oberschöneweide (Köpenick),True,False,False,False,False
105938300,704.4,72.33,3.0,47,5,12279,Berlin,Marienfelde (Tempelhof),True,False,False,True,False
105938797,1324.0,90.0,3.0,104,2,12169,Berlin,Steglitz (Steglitz),True,True,False,False,False
105939130,1496.0,94.0,2.5,None,4,10439,Berlin,Prenzlauer Berg (Prenzlauer Berg),True,True,True,False,False
105939249,1400.0,73.35,3.0,49,3,10179,Berlin,Mitte (Mitte),False,True,False,True,False
105939301,541.0,23.07,1.0,None,8,10178,Berlin,Mitte (Mitte),False,True,False,True,False
105939314,700.0,30.86,1.0,None,5,10178,Berlin,Mitte (Mitte),False,True,False,True,False
105939335,1625.0,97.0,4.5,98,1,10437,Berlin,Prenzlauer Berg (Prenzlauer Berg),False,True,False,False,False
105939339,590.0,23.16,1.0,None,4,10178,Berlin,Mitte (Mitte),False,True,False,True,False
105939345,828.0,50.17,2.0,100,None,10247,Berlin,Friedrichshain (Friedrichshain),False,False,False,False,False
105939349,686.0,31.36,1.0,None,7,10178,Berlin,Mitte (Mitte),False,True,False,True,False
105939509,800.0,38.0,2.0,None,1,10823,Berlin,Schöneberg (Schöneberg),False,True,False,False,False
105939659,2380.0,114.0,3.0,111,5,10587,Berlin,None,True,True,True,True,False
105939864,576.73,55.25,2.0,44,3,12355,Berlin,Rudow (Neukölln),True,False,True,False,False
105940083,2848.0,170.0,2.5,0,5,10559,Berlin,Tiergarten (Tiergarten),True,False,True,True,False
105940128,784.0,51.0,1.0,148,2,10115,Berlin,Mitte (Mitte),True,False,True,False,False
105940145,980.0,60.56,2.0,61,1,14052,Berlin,Charlottenburg (Charlottenburg),True,True,True,True,False
105940221,820.0,42.74,2.0,60,4,10717,Berlin,Wilmersdorf (Wilmersdorf),True,False,True,True,False
105940228,1734.24,122.47,4.0,1,3,12623,Berlin,Mahlsdorf (Hellersdorf),True,True,True,True,False
105940415,1098.9,92.28,3.5,41,1,12307,Berlin,Lichtenrade (Tempelhof),True,True,False,False,False
105941117,643.4,49.73,1.5,28,1,14163,Berlin,Nikolassee (Zehlendorf),True,True,True,True,False
105941129,961.44,87.77,3.0,22,1,13088,Berlin,Weißensee (Weißensee),True,False,True,False,True
105941148,1446.75,106.5,5.0,64,2,14195,Berlin,Dahlem (Zehlendorf),True,False,True,False,False
105941149,1172.05,88.1,3.0,64,2,14195,Berlin,Dahlem (Zehlendorf),False,True,True,False,False
105941391,2480.0,107.5,3.0,16,4,10117,Berlin,Mitte (Mitte),True,True,True,True,False
105941492,1937.0,105.0,4.0,0,4,13089,Berlin,None,True,True,True,True,False
105941618,1937.0,105.0,4.0,0,4,10409,Berlin,None,True,True,True,True,False
105941899,1937.0,105.0,4.0,0,4,13086,Berlin,None,True,True,True,True,False
105941990,1401.31,93.11,3.0,None,0,10245,Berlin,Friedrichshain (Friedrichshain),True,True,True,False,False
105942032,810.0,58.0,2.0,13,1,12247,Berlin,Steglitz (Steglitz),False,True,False,False,False
105942592,2750.0,173.94,4.0,None,None,10435,Berlin,Prenzlauer Berg (Prenzlauer Berg),True,True,True,True,False
105942742,659.0,42.0,1.0,None,2,12055,Berlin,Neukölln (Neukölln),True,True,False,False,False
105942908,610.0,20.0,1.0,0,None,13357,Berlin,Wedding (Wedding),True,False,True,True,False
105942940,621.0,21.0,1.0,3,None,13357,Berlin,Wedding (Wedding),True,False,True,True,False
105943093,1158.0,36.0,1.0,0,None,13357,Berlin,Wedding (Wedding),True,False,True,True,False
105943109,632.0,20.0,1.0,2,3,13357,Berlin,Wedding (Wedding),True,False,True,True,False
105943118,1105.92,89.57,3.0,115,0,10553,Berlin,Tiergarten (Tiergarten),True,False,False,False,False
105943231,610.0,21.0,1.0,3,None,13357,Berlin,Wedding (Wedding),True,True,True,True,False
105943288,620.0,20.0,1.0,2,None,13357,Berlin,Wedding (Wedding),True,False,True,True,False
105943305,780.0,26.0,1.0,0,None,13357,Berlin,Wedding (Wedding),True,False,True,True,False
105943393,960.0,29.0,1.0,0,None,13357,Berlin,Wedding (Wedding),True,False,True,True,False
105943399,1600.0,84.06,3.5,33,5,10243,Berlin,Friedrichshain (Friedrichshain),True,True,False,False,False
105943422,855.0,56.63,2.5,103,1,10829,Berlin,Schöneberg (Schöneberg),False,False,False,False,False
105943464,610.0,20.0,1.0,0,None,13357,Berlin,Wedding (Wedding),True,False,True,True,False
105943495,621.0,21.0,1.0,3,None,13357,Berlin,Wedding (Wedding),True,False,True,True,False
105943525,1449.2,62.4,2.0,None,2,10435,Berlin,Friedrichshain (Friedrichshain),True,True,True,True,False
105943571,960.0,29.0,1.0,0,None,13357,Berlin,Wedding (Wedding),True,False,True,True,False
105943586,1600.0,78.47,3.0,108,1,10243,Berlin,Friedrichshain (Friedrichshain),True,True,False,False,False
105943741,650.0,38.0,1.0,None,0,12053,Berlin,Charlottenburg (Charlottenburg),False,True,False,False,False
105943846,1138.0,75.25,3.0,12,3,13407,Berlin,None,False,True,True,False,False
105943923,685.0,54.0,1.0,0,1,10829,Berlin,Schöneberg (Schöneberg),False,False,True,False,False
105944111,880.6,55.98,2.0,65,1,14197,Berlin,Wilmersdorf (Wilmersdorf),False,True,True,False,False
105944117,1323.01,76.34,4.0,65,2,14197,Berlin,Wilmersdorf (Wilmersdorf),False,True,True,False,False
105944144,749.87,46.24,2.0,88,0,13189,Berlin,Pankow (Pankow),True,False,True,False,False
105944181,535.08,39.87,1.0,54,1,13407,Berlin,Reinickendorf (Reinickendorf),True,False,False,True,False
105944186,846.99,76.12,2.5,54,3,13407,Berlin,Reinickendorf (Reinickendorf),True,False,False,True,False
105944203,791.72,69.13,2.0,48,9,12207,Berlin,Lichterfelde (Steglitz),True,False,True,True,False
105944214,504.65,53.81,2.0,62,None,12307,Berlin,Lichtenrade (Tempelhof),True,False,True,False,True
105944224,715.29,57.38,2.0,62,0,12307,Berlin,Lichtenrade (Tempelhof),True,False,True,False,False
105944693,1044.56,72.64,2.0,27,1,13353,Berlin,Wedding (Wedding),True,True,True,True,False
105944758,1448.0,98.27,3.0,100,None,13086,Berlin-Pankow,Weißensee (Weißensee),False,False,False,False,False
105944886,1500.0,55.54,2.0,6,6,10117,Berlin,None,True,True,True,True,False
105944915,822.0,55.0,2.0,115,4,10587,Berlin,Charlottenburg (Charlottenburg),False,False,False,False,False
105945088,1360.19,93.3,3.0,114,2,12047,Berlin,Neukölln (Neukölln),True,False,False,False,False
105945553,1440.0,133.0,3.0,None,5,12439,Berlin,Niederschöneweide (Treptow),True,False,True,False,False
105945654,1300.0,77.25,3.0,63,2,14057,Berlin,Charlottenburg (Charlottenburg),True,True,True,False,False
105945718,1149.18,56.03,2.0,None,4,10557,Berlin,Tiergarten (Tiergarten),True,True,True,True,False
105946154,540.95,40.07,2.0,84,2,13156,Berlin,Niederschönhausen (Pankow),False,False,False,False,False
105946155,2250.0,105.81,3.0,99,5,10247,Berlin,Friedrichshain (Friedrichshain),True,True,False,True,False
105946156,614.43,66.72,2.0,42,1,12359,Berlin,Buckow (Neukölln),True,True,True,False,False
105946219,900.0,35.05,1.0,43,5,10249,Berlin,Friedrichshain (Friedrichshain),True,True,False,False,False
105946281,5554.0,256.0,5.0,116,2,10623,Berlin,None,False,True,True,True,False
105946316,1250.75,76.0,3.0,28,5,12051,Berlin-Neukölln,Neukölln (Neukölln),True,True,True,True,False
105946506,630.0,43.35,1.0,58,2,10779,Berlin,Wilmersdorf (Wilmersdorf),True,False,False,False,False
105946516,3200.0,179.0,5.5,112,None,10407,Berlin,- Prenzlauer Berg,True,True,True,True,False
105946660,1499.0,98.1,3.0,None,1,14195,Berlin,None,True,True,True,True,False
105946677,800.0,37.81,1.0,108,0,10245,Berlin,Friedrichshain (Friedrichshain),True,True,True,False,False
105946741,550.0,35.0,1.0,55,3,13409,Berlin,Reinickendorf (Reinickendorf),False,True,True,False,False
105946842,2222.54,132.31,5.0,4,None,10317,Berlin,Lichtenberg (Lichtenberg),True,True,True,True,False
105946949,1935.9,81.0,2.5,118,5,14057,Berlin,Charlottenburg (Charlottenburg),True,True,True,True,False
105947123,608.44,45.92,2.0,118,0,12555,Berlin,Köpenick (Köpenick),False,False,False,False,False
105947242,740.45,57.51,2.0,81,None,12249,Berlin,Lankwitz (Steglitz),False,True,True,False,False
105947269,840.15,69.69,3.0,61,0,13629,Berlin,Siemensstadt (Spandau),True,False,True,False,False
105947291,387.05,32.6,1.0,30,4,13057,Berlin,Neu-Hohenschönhausen (Hohenschönhausen),False,False,False,True,False
105947298,693.96,58.91,2.0,56,0,13437,Berlin,Wittenau (Reinickendorf),True,False,True,False,False
105947437,936.0,73.5,2.5,112,1,12489,Berlin,Adlershof (Treptow),True,False,False,False,False
105947473,468.81,45.17,2.0,87,1,13599,Berlin,Haselhorst (Spandau),True,False,False,False,True
105947541,2932.2,146.61,4.0,104,2,10405,Berlin,Prenzlauer Berg, Prenzlauer Berg (Prenzlauer Berg),False,True,True,True,False
105947717,497.53,39.33,1.0,100,4,13359,Berlin,Wedding (Wedding),False,False,False,False,False
105947729,2904.93,138.33,4.0,104,4,10405,Berlin,Prenzlauer Berg, Prenzlauer Berg (Prenzlauer Berg),True,True,True,True,False
105947803,3047.0,96.0,2.0,1,6,10115,Berlin,Mitte (Mitte),True,True,True,True,False
105947835,1886.0,105.7,3.0,0,1,13086,Berlin,Weißensee (Weißensee),True,True,True,True,False
105947855,1148.2,93.73,3.0,118,2,12555,Berlin,Köpenick (Köpenick),False,False,False,False,False
105947859,4212.0,182.63,5.0,1,5,10405,Berlin,Prenzlauer Berg (Prenzlauer Berg),True,False,True,True,False
105947869,740.0,46.0,1.0,108,4,10553,Berlin,Tiergarten (Tiergarten),True,True,True,False,False
105947901,849.0,48.75,2.0,118,0,13156,Berlin,None,True,True,True,False,False
105948129,750.0,46.21,1.0,108,4,10553,Berlin,Tiergarten (Tiergarten),True,True,True,False,False
105948179,850.0,33.99,1.0,118,1,10249,Berlin,Friedrichshain (Friedrichshain),False,True,False,False,False
105948428,1125.0,77.6,3.0,118,1,12459,Berlin,None,False,True,False,False,False
105949120,1085.0,74.5,3.0,14,1,13587,Berlin,None,True,True,True,True,False
105949133,3499.0,167.14,4.0,15,8,10117,Berlin,None,True,True,True,True,False
105949135,3381.0,138.0,5.0,1,5,14057,Berlin,Charlottenburg (Charlottenburg),True,True,False,True,False
105949176,830.0,35.0,1.0,100,3,10997,Berlin,Kreuzberg (Kreuzberg),False,True,False,False,False
105949371,1153.0,83.0,2.0,113,1,10551,Berlin,Tiergarten (Tiergarten),True,True,True,False,False
105949419,1100.0,84.0,4.0,50,2,14089,Berlin,None,False,False,False,False,False
105949439,1117.0,82.0,2.0,113,4,10551,Berlin,Tiergarten (Tiergarten),False,False,True,False,False
105949591,6569.79,438.0,7.0,15,10,10117,Berlin,None,True,True,True,True,False
105949668,949.0,73.0,2.5,114,1,13088,Berlin,Weißensee (Weißensee),True,False,False,False,False
105949718,576.29,35.38,1.0,51,2,14163,Berlin,Zehlendorf (Zehlendorf),True,False,False,False,False
105949777,647.35,52.64,2.0,62,1,12109,Berlin,Mariendorf (Tempelhof),True,False,True,False,False
105949779,395.01,29.23,1.0,63,0,12109,Berlin,Mariendorf (Tempelhof),False,False,True,False,False
105949780,710.05,56.36,2.0,55,7,12109,Berlin,Mariendorf (Tempelhof),True,False,True,True,False
105949781,793.36,62.01,3.0,55,1,12109,Berlin,Mariendorf (Tempelhof),True,False,True,False,False
105949785,878.4,67.71,3.0,55,0,12109,Berlin,Mariendorf (Tempelhof),True,False,True,False,False
105949847,820.0,48.71,2.0,118,3,10437,Berlin,Prenzlauer Berg (Prenzlauer Berg),False,False,False,False,False
105950547,767.0,59.0,2.0,62,5,10711,Berlin,Wilmersdorf (Wilmersdorf),False,True,True,True,False
105950641,879.0,65.21,2.0,98,None,10437,Berlin,Prenzlauer Berg (Prenzlauer Berg),False,True,False,False,False
105950772,1050.0,65.67,3.0,None,1,10781,Berlin,Schöneberg (Schöneberg),False,False,True,True,False
105950834,955.0,49.0,1.5,118,2,10119,Berlin,None,False,False,False,False,False
105951085,3510.0,163.0,3.0,100,5,10623,Berlin,Charlottenburg (Charlottenburg),True,True,False,True,False
105951194,883.0,75.0,3.0,None,4,13581,Berlin,Spandau (Spandau),True,True,True,False,False
105951595,1090.0,80.0,2.0,115,3,12207,Berlin-Lichterfelde,None,False,False,False,False,False
105951819,499.0,17.0,1.0,108,4,13351,Berlin,Wedding (Wedding),False,False,False,False,False
105951897,677.14,50.95,2.0,89,3,13088,Berlin,Weißensee (Weißensee),False,False,True,False,False
105952111,479.0,15.0,1.0,108,4,13351,Berlin,Wedding (Wedding),False,False,False,False,False
105952420,1343.71,104.61,3.0,97,1,10318,Berlin,Karlshorst (Lichtenberg),True,False,False,False,False
105952834,919.0,63.0,2.5,56,None,12163,Berlin,- Steglitz, Steglitz (Steglitz),False,False,False,False,False
105953207,628.4,56.68,3.0,78,None,13583,Berlin,Spandau (Spandau),False,False,False,False,False
105953218,607.02,44.61,2.0,78,None,13583,Berlin,Spandau (Spandau),False,False,False,False,False
105953222,516.98,44.61,2.0,78,None,13583,Berlin,Spandau (Spandau),False,False,False,False,False
105953272,995.0,66.0,2.0,110,4,10629,Berlin,None,False,False,False,False,False
105953463,1150.0,68.0,3.0,None,2,14193,Berlin,Grunewald (Wilmersdorf),True,True,True,False,False
105953904,873.66,71.8,3.0,12,4,12555,Berlin,Köpenick (Köpenick),True,False,True,True,False
105954079,999.0,60.95,2.0,None,3,10713,Berlin,Wilmersdorf (Wilmersdorf),True,True,True,False,False
105954301,810.0,49.74,2.0,112,0,10553,Berlin,Tiergarten (Tiergarten),False,False,False,False,False
105954305,927.34,81.13,3.0,88,None,13053,Berlin,Alt-Hohenschönhausen (Hohenschönhausen),True,True,True,False,False
105954373,1432.0,104.0,3.0,None,2,10715,Berlin,Wilmersdorf (Wilmersdorf),True,True,True,False,False
105955044,1395.0,122.0,3.0,123,1,10551,Berlin,Tiergarten (Tiergarten),True,True,False,False,False
105955133,1215.0,77.01,2.0,117,3,10249,Berlin,Friedrichshain (Friedrichshain),True,False,False,False,False
105955910,1012.0,61.6,2.0,29,3,10551,Berlin,Tiergarten (Tiergarten),True,False,True,True,False
105955915,663.0,47.54,2.0,34,5,13051,Berlin,Neu-Hohenschönhausen (Hohenschönhausen),True,True,True,True,False
105955916,1115.0,90.88,4.0,34,8,13051,Berlin,Neu-Hohenschönhausen (Hohenschönhausen),True,False,True,True,False
105955917,799.0,71.2,3.0,34,6,13051,Berlin,Neu-Hohenschönhausen (Hohenschönhausen),True,False,True,True,False
105955919,658.0,47.63,2.0,34,7,13057,Berlin,Neu-Hohenschönhausen (Hohenschönhausen),True,True,True,True,False
105955921,625.0,54.79,2.0,30,6,12627,Berlin,Hellersdorf (Hellersdorf),True,False,True,True,False
105955923,930.0,82.87,4.0,30,4,12627,Berlin,Hellersdorf (Hellersdorf),True,False,True,True,False
105955924,717.0,68.04,2.0,21,2,12627,Berlin,Hellersdorf (Hellersdorf),True,True,True,True,False
105955929,782.0,67.75,4.0,33,3,12629,Berlin,Hellersdorf (Hellersdorf),True,False,True,False,False
105963343,850.0,43.64,2.0,93,0,13407,Berlin,Reinickendorf (Reinickendorf),True,True,True,False,False
105963376,949.0,75.0,2.0,116,4,13347,Berlin,Wedding (Wedding),False,False,True,False,False
105963379,949.0,75.0,2.0,116,4,13347,Berlin,Wedding (Wedding),False,False,True,False,False
105963381,1100.0,66.85,2.0,93,4,13407,Berlin,Reinickendorf (Reinickendorf),False,True,True,False,False
105963385,912.0,84.34,2.0,98,1,12489,Berlin,Adlershof (Treptow),True,True,False,False,False
105963389,912.0,84.34,3.0,98,1,12489,Berlin,Adlershof (Treptow),True,True,False,False,False
105963456,1595.0,117.0,4.0,115,1,10827,Berlin,Schöneberg (Schöneberg),True,False,True,False,False
105963487,1350.0,117.0,3.0,22,0,13503,Berlin,Heiligensee (Reinickendorf),True,True,True,False,False
105963494,1050.0,57.33,2.5,93,0,13407,Berlin,Reinickendorf (Reinickendorf),True,True,True,False,False
105963539,1000.0,60.9,2.0,113,3,13403,Berlin,Reinickendorf (Reinickendorf),True,True,True,False,False
105963647,1300.0,87.6,3.0,113,4,13403,Berlin,Reinickendorf (Reinickendorf),False,True,True,False,False
105964356,1599.0,102.0,3.0,None,None,13353,Berlin,Wedding (Wedding),True,True,True,True,False
105965004,2800.0,144.0,4.0,2,5,10115,Berlin,Mitte (Mitte),True,True,True,True,False
105965032,749.45,57.0,2.0,None,None,13187,Berlin,Pankow (Pankow),False,False,True,False,False
105965068,585.0,19.0,1.0,2,2,13357,Berlin,Wedding (Wedding),False,False,False,False,False
105965334,885.0,52.29,2.0,None,2,12555,Berlin,Köpenick (Köpenick),True,True,True,True,False
105965496,1400.0,80.0,2.0,None,None,10557,Berlin,Tiergarten (Tiergarten),True,True,True,False,False
105965615,1590.0,106.0,3.0,109,None,10437,Berlin,/ Prenzlauer Berg,False,True,False,False,False
105965788,1050.0,50.0,1.5,None,4,10965,Berlin,Kreuzberg (Kreuzberg),True,True,False,False,False
105965828,759.6,53.05,2.0,64,1,12099,Berlin,Tempelhof (Tempelhof),True,False,True,False,False
105965829,798.83,60.53,2.0,64,2,12099,Berlin,Tempelhof (Tempelhof),False,False,True,False,False
105965842,1159.19,91.5,3.5,44,2,14089,Berlin,Kladow (Spandau),True,False,True,False,False
105966430,1000.0,62.0,2.0,None,3,10999,Berlin,Kreuzberg (Kreuzberg),False,False,False,False,False
105967493,865.0,70.21,3.0,60,3,13403,Berlin-Reinickendorf,Reinickendorf (Reinickendorf),True,False,True,False,False
105967987,1180.0,65.4,2.0,108,4,12047,Berlin,Neukölln (Neukölln),True,True,True,True,False
105968104,835.0,69.42,2.0,107,1,13585,Berlin,Spandau (Spandau),True,True,True,False,False
105968117,1005.0,77.5,3.0,45,1,14089,Berlin,None,False,False,False,False,False
105968471,699.0,35.0,1.0,118,4,10439,Berlin,Prenzlauer Berg (Prenzlauer Berg),True,False,True,False,False
105968537,2760.0,178.1,4.0,113,4,10629,Berlin,Charlottenburg (Charlottenburg),True,False,False,True,False
105968539,974.0,69.57,2.0,None,1,14195,Berlin,Dahlem (Zehlendorf),True,True,True,True,False
105969323,655.0,56.0,3.0,88,1,12203,Berlin,Lichterfelde (Steglitz),True,True,True,False,False
105969423,497.0,46.0,2.0,88,3,12203,Berlin,Lichterfelde (Steglitz),False,False,True,False,False
105969769,625.0,54.22,2.0,None,2,12099,Berlin,Tempelhof (Tempelhof),False,False,True,False,False
105969954,1870.78,114.95,4.0,4,3,10317,Berlin,Lichtenberg (Lichtenberg),True,True,True,True,False
105969969,590.0,45.0,1.0,None,1,12459,Berlin,Oberschöneweide (Köpenick),False,True,False,False,False
105969971,803.0,79.0,3.0,None,3,12207,Berlin,Lichterfelde (Steglitz),True,True,True,False,False
105970072,769.0,60.97,2.0,20,1,12555,Berlin,None,True,True,False,True,False
105970270,1174.0,93.06,3.0,118,4,13407,Berlin,/ Reinickendorf,False,False,True,False,False
105970667,900.0,67.0,3.0,None,2,13347,Berlin,None,True,True,False,False,False
105978411,2343.0,122.0,4.0,117,3,10627,Berlin,Charlottenburg (Charlottenburg),True,True,True,True,False
105978537,797.1,65.41,2.0,108,0,13351,Berlin,Wedding (Wedding),False,False,False,False,False
105978798,990.0,74.0,2.0,83,3,13088,Berlin,Weißensee (Weißensee),True,False,False,False,False
105978898,680.0,60.5,2.0,118,5,10999,Berlin,Kreuzberg (Kreuzberg),False,False,True,False,False
105978938,6268.0,230.0,5.0,8,None,10119,Berlin,Mitte (Mitte),True,True,False,False,False
105979572,1165.0,87.0,2.0,118,4,10827,Berlin,Schöneberg (Schöneberg),True,False,True,False,False
105979625,1900.0,54.51,2.0,1,5,10963,Berlin,Kreuzberg (Kreuzberg),True,True,True,True,False
105979708,961.0,52.0,2.0,None,1,10179,Berlin,Mitte (Mitte),True,True,False,True,False
105980132,780.0,46.0,1.0,48,3,10711,Berlin,Wilmersdorf (Wilmersdorf),True,True,True,False,False
105980232,1101.9,82.9,3.0,22,6,13156,Berlin,/ Niederschönhausen,True,False,True,True,False
105980710,1220.0,90.0,3.0,None,None,13086,Berlin,Weißensee (Weißensee),True,True,True,False,False
105980885,1200.0,98.0,3.0,108,None,13127,Berlin,None,True,False,True,False,False
105980932,640.0,76.01,2.5,None,2,12555,Berlin,Köpenick (Köpenick),True,True,True,False,False
105981397,393.0,35.0,1.0,None,1,13187,Berlin,Pankow (Pankow),False,False,True,False,False
105981720,891.0,69.6,3.0,20,0,12555,Berlin,None,True,True,False,True,False
105982048,587.0,27.0,1.0,56,3,10707,Berlin,Wilmersdorf (Wilmersdorf),False,True,False,True,False
105982238,815.55,46.79,2.0,None,1,10585,Berlin,Charlottenburg (Charlottenburg),True,True,True,True,False
105982247,700.0,58.45,2.5,88,3,14169,Berlin,Zehlendorf (Zehlendorf),True,True,True,False,False
105982262,1400.0,111.0,4.0,None,2,13189,Berlin,Pankow (Pankow),True,True,True,True,False
105982413,598.28,29.46,1.0,None,1,10553,Berlin,Tiergarten (Tiergarten),False,False,False,False,False
105982483,835.0,54.0,2.0,None,3,10717,Berlin,Wilmersdorf (Wilmersdorf),True,True,False,False,False
105982548,888.33,78.0,3.0,None,2,13585,Berlin,None,True,False,True,True,False
105982907,1200.0,61.0,2.0,None,3,10437,Berlin,Prenzlauer Berg (Prenzlauer Berg),True,True,False,False,False
105983299,980.0,78.4,2.0,142,4,10783,Berlin,Schöneberg (Schöneberg),False,True,True,False,False
105983367,1850.0,82.16,3.0,118,4,10435,Berlin,None,False,True,False,False,False
105983378,245.5,17.5,1.0,None,None,10247,Berlin,Friedrichshain (Friedrichshain),False,False,False,False,False
105983389,1170.0,55.0,2.0,59,3,10115,Berlin,Mitte (Mitte),True,True,True,True,False
105983394,350.0,42.0,1.0,None,7,10365,Berlin,None,True,True,False,True,False
105983663,787.0,66.0,3.0,46,1,13505,Berlin,Konradshöhe (Reinickendorf),True,True,True,False,False
105984072,1580.0,100.0,3.0,6,1,12205,Berlin,None,True,True,True,False,False
105984128,940.0,70.0,2.0,None,None,10245,Berlin,Friedrichshain (Friedrichshain),False,False,False,False,False
105984306,1327.0,68.0,2.0,None,None,10117,Berlin,Mitte (Mitte),True,True,True,True,False
105984392,950.0,75.0,2.0,None,None,13465,Berlin,Frohnau (Reinickendorf),True,True,True,False,False
105984497,1300.0,65.0,2.0,0,3,10589,Berlin,Charlottenburg (Charlottenburg),True,True,False,True,False
105985159,657.45,49.0,2.0,None,4,10435,Berlin,Mitte (Mitte),False,False,True,False,False
105985232,1409.0,85.0,2.0,None,None,10245,Berlin,Friedrichshain (Friedrichshain),True,True,True,True,False
